Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Boundary Violation,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
186,7/24/25 18:59,cs1,500.0,5.0,20.0,0.05,True,False,[[66.95225552]],True,50,10,0.1,0.8,1.0,0.85,,5.0,15.346608877182009,10.0,1.0,
187,7/24/25 18:59,cs2,500.0,20.0,,,True,True,[[-0.37329655]],True,50,10,0.1,,,,,,0.4247057437896728,,,
188,7/24/25 18:59,cs3,500.0,5.0,20.0,0.05,True,False,[[155.56328602]],True,50,10,0.1,,,,,,16.445551872253418,,,5.0
189,7/24/25 18:59,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4218728542327881,,,
190,7/24/25 18:59,cs5,500.0,5.0,20.0,0.05,True,False,[[8.41259698]],True,50,10,0.1,0.8,1.0,0.85,,5.0,5.682477235794067,,,
191,7/24/25 18:59,cs1,500.0,5.0,20.0,0.05,True,False,[[29.41119384]],True,50,10,0.05,0.8,1.0,0.85,,5.0,15.10975193977356,10.0,1.0,
192,7/24/25 18:59,cs2,500.0,20.0,,,True,True,[[-0.9900996]],True,50,10,0.05,,,,,,0.3307340145111084,,,
193,7/24/25 18:59,cs3,500.0,5.0,20.0,0.05,True,False,[[77.38488824]],True,50,10,0.05,,,,,,17.40581703186035,,,5.0
194,7/24/25 19:00,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4285879135131836,,,
195,7/24/25 19:00,cs5,500.0,5.0,20.0,0.05,True,False,[[36.48230164]],True,50,10,0.05,0.8,1.0,0.85,,5.0,5.634455204,,,
196,7/24/25 19:00,cs1,500.0,5.0,20.0,0.05,True,False,[[0.29265109]],True,50,15,0.01,0.8,1.0,0.85,,5.0,17.348371028900146,10.0,1.0,
197,7/24/25 19:00,cs2,500.0,20.0,,,True,False,[[-1.04469209]],True,50,15,0.01,,,,,,0.89210391,,,
198,7/24/25 19:00,cs3,500.0,5.0,20.0,0.05,True,False,[[18.04177476]],True,50,15,0.01,,,,,,55.00212001800537,,,5.0
199,7/24/25 19:01,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.6396298408508301,,,
200,7/24/25 19:01,cs5,500.0,5.0,20.0,0.05,True,False,[[0.06823688]],True,50,15,0.01,0.8,1.0,0.85,,5.0,7.637130022,,,
201,7/24/25 19:02,cs1,500.0,5.0,20.0,0.05,True,False,[[59.9669568]],True,50,15,0.1,0.8,1.0,0.85,,5.0,17.433495044708252,10.0,1.0,
202,7/24/25 19:02,cs2,500.0,20.0,,,True,True,[[26.47650929]],True,50,15,0.1,,,,,,0.6265521049499512,,,
203,7/24/25 19:02,cs3,500.0,5.0,20.0,0.05,True,False,[[192.36272416]],True,50,15,0.1,,,,,,63.66760015487671,,,5.0
204,7/24/25 19:03,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.652601957,,,
205,7/24/25 19:03,cs5,500.0,5.0,20.0,0.05,True,False,[[9.34122528]],True,50,15,0.1,0.8,1.0,0.85,,5.0,7.897154808044434,,,
206,7/24/25 19:03,cs1,500.0,5.0,20.0,0.05,True,False,[[21.15463876]],True,50,15,0.05,0.8,1.0,0.85,,5.0,17.818405151367188,10.0,1.0,
207,7/24/25 19:03,cs2,500.0,20.0,,,True,False,[[-1.00790842]],True,50,15,0.05,,,,,,0.7951569557189941,,,
208,7/24/25 19:03,cs3,500.0,5.0,20.0,0.05,True,False,[[95.50032824]],True,50,15,0.05,,,,,,61.34504818916321,,,5.0
209,7/24/25 19:04,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.6449689865112305,,,
210,7/24/25 19:04,cs5,500.0,5.0,20.0,0.05,True,False,[[3.70216288]],True,50,15,0.05,0.8,1.0,0.85,,5.0,7.684007883071899,,,
211,7/24/25 19:05,cs1,500.0,5.0,20.0,0.05,True,False,[[0.30946311]],True,50,20,0.01,0.8,1.0,0.85,,5.0,20.550264835357662,10.0,1.0,
212,7/24/25 19:05,cs2,500.0,20.0,,,True,True,[[-1.03351075]],True,50,20,0.01,,,,,,0.7119481563568115,,,
213,7/24/25 19:05,cs3,500.0,5.0,20.0,0.05,True,False,[[18.27467634]],True,50,20,0.01,,,,,,135.84348893165588,,,5.0
214,7/24/25 19:07,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.0340120792388916,,,
215,7/24/25 19:07,cs5,500.0,5.0,20.0,0.05,True,False,[[0.06875946]],True,50,20,0.01,0.8,1.0,0.85,,5.0,8.984173059463501,,,
216,7/24/25 19:08,cs1,500.0,5.0,20.0,0.05,True,False,[[10.39469732]],True,50,20,0.1,0.8,1.0,0.85,,5.0,19.584796905517575,10.0,1.0,
217,7/24/25 19:08,cs2,500.0,20.0,,,True,True,[[4.22762239]],True,50,20,0.1,,,,,,0.9498438835144044,,,
218,7/24/25 19:08,cs3,500.0,5.0,20.0,0.05,True,False,[[191.15318738]],True,50,20,0.1,,,,,,123.9581060409546,,,5.0
219,7/24/25 19:10,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,0.9798078536987304,,,
220,7/24/25 19:10,cs5,500.0,5.0,20.0,0.05,True,False,[[33.11597577]],True,50,20,0.1,0.8,1.0,0.85,,5.0,8.900251865386963,,,
221,7/24/25 19:10,cs1,500.0,5.0,20.0,0.05,True,False,[[13.66150609]],True,50,20,0.05,0.8,1.0,0.85,,5.0,20.00124693,10.0,1.0,
222,7/24/25 19:10,cs2,500.0,20.0,,,True,True,[[10.7843928]],True,50,20,0.05,,,,,,0.7804529666900635,,,
223,7/24/25 19:11,cs3,500.0,5.0,20.0,0.05,True,False,[[94.68201572]],True,50,20,0.05,,,,,,116.74631118774414,,,5.0
224,7/24/25 19:12,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,1.1667382717132568,,,
225,7/24/25 19:13,cs5,500.0,5.0,20.0,0.05,True,False,[[3.33800999]],True,50,20,0.05,0.8,1.0,0.85,,5.0,9.651683807373049,,,
226,7/24/25 19:13,cs1,500.0,5.0,20.0,0.05,True,False,[[0.19184058]],True,50,10,0.01,0.8,1.0,0.85,,5.0,16.229898929595947,10.0,1.0,
227,7/24/25 19:13,cs2,500.0,20.0,,,True,False,[[-1.03912018]],True,50,10,0.01,,,,,,0.744830847,,,
228,7/24/25 19:13,cs3,500.0,5.0,20.0,0.05,True,False,[[14.85844507]],True,50,10,0.01,,,,,,65.68475794792175,,,7.0
229,7/24/25 19:14,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.441706896,,,
230,7/24/25 19:14,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.0278372]],True,50,10,0.01,0.8,1.0,0.85,,5.0,5.581296206,,,
231,7/24/25 19:15,cs1,500.0,5.0,20.0,0.05,True,False,[[66.95225552]],True,50,10,0.1,0.8,1.0,0.85,,5.0,15.467698097229004,10.0,1.0,
232,7/24/25 19:15,cs2,500.0,20.0,,,True,True,[[0.80629204]],False,50,10,0.1,,,,,,0.332571268,,,
233,7/24/25 19:15,cs3,500.0,5.0,20.0,0.05,True,False,[[156.06274605]],True,50,10,0.1,,,,,,61.731709241867065,,,7.0
234,7/24/25 19:16,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.5406558513641357,,,
235,7/24/25 19:16,cs5,500.0,5.0,20.0,0.05,True,False,[[8.41259698]],True,50,10,0.1,0.8,1.0,0.85,,5.0,6.4001100063323975,,,
236,7/24/25 19:16,cs1,500.0,5.0,20.0,0.05,True,False,[[29.41119384]],True,50,10,0.05,0.8,1.0,0.85,,5.0,16.347461938858032,10.0,1.0,
237,7/24/25 19:16,cs2,500.0,20.0,,,True,True,[[-0.80958702]],True,50,10,0.05,,,,,,0.422976017,,,
238,7/24/25 19:16,cs3,500.0,5.0,20.0,0.05,True,False,[[77.61759696]],True,50,10,0.05,,,,,,62.317270040512085,,,7.0
239,7/24/25 19:17,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4702358245849609,,,
240,7/24/25 19:17,cs5,500.0,5.0,20.0,0.05,True,False,[[36.48230164]],True,50,10,0.05,0.8,1.0,0.85,,5.0,5.8353869915008545,,,
241,7/24/25 19:18,cs1,500.0,5.0,20.0,0.05,True,False,[[0.29265109]],True,50,15,0.01,0.8,1.0,0.85,,5.0,17.75032091140747,10.0,1.0,
242,7/24/25 19:18,cs2,500.0,20.0,,,True,False,[[-0.89520781]],True,50,15,0.01,,,,,,0.9288640022277832,,,
243,7/24/25 19:18,cs3,500.0,5.0,20.0,0.05,True,False,[[18.62535905]],True,50,15,0.01,,,,,,219.6661486625671,,,7.0
244,7/24/25 19:22,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.6765282154083252,,,
245,7/24/25 19:22,cs5,500.0,5.0,20.0,0.05,True,False,[[0.06823688]],True,50,15,0.01,0.8,1.0,0.85,,5.0,7.541935205459595,,,
246,7/24/25 19:22,cs1,500.0,5.0,20.0,0.05,True,False,[[59.9669568]],True,50,15,0.1,0.8,1.0,0.85,,5.0,17.739541053771973,10.0,1.0,
247,7/24/25 19:22,cs2,500.0,20.0,,,True,True,[[-0.97357496]],True,50,15,0.1,,,,,,0.7115991115570068,,,
248,7/24/25 19:22,cs3,500.0,5.0,20.0,0.05,True,False,[[193.4928625]],True,50,15,0.1,,,,,,227.5497131347656,,,7.0
249,7/24/25 19:26,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.7186429500579834,,,
250,7/24/25 19:26,cs5,500.0,5.0,20.0,0.05,True,False,[[9.34122528]],True,50,15,0.1,0.8,1.0,0.85,,5.0,8.099139928817749,,,
251,7/24/25 19:27,cs1,500.0,5.0,20.0,0.05,True,False,[[21.15463876]],True,50,15,0.05,0.8,1.0,0.85,,5.0,18.039806365966797,10.0,1.0,
252,7/24/25 19:27,cs2,500.0,20.0,,,True,True,[[-0.99809349]],True,50,15,0.05,,,,,,0.5637292861938477,,,
253,7/24/25 19:27,cs3,500.0,5.0,20.0,0.05,True,False,[[96.35059088]],True,50,15,0.05,,,,,,228.05405712127688,,,7.0
254,7/24/25 19:31,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.6180038452148438,,,
255,7/24/25 19:31,cs5,500.0,5.0,20.0,0.05,True,False,[[3.70216288]],True,50,15,0.05,0.8,1.0,0.85,,5.0,7.301848173,,,
256,7/24/25 19:31,cs1,500.0,5.0,20.0,0.05,True,False,[[0.30946311]],True,50,20,0.01,0.8,1.0,0.85,,5.0,19.472166299819943,10.0,1.0,
257,7/24/25 19:31,cs2,500.0,20.0,,,True,True,[[-1.0424865]],True,50,20,0.01,,,,,,0.6154630184173584,,,
258,7/24/25 19:31,cs3,500.0,5.0,20.0,0.05,True,False,[[26.81256753]],True,50,20,0.01,,,,,,756.5946462154388,,,7.0
259,7/24/25 19:44,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.0028679370880127,,,
260,7/24/25 19:44,cs5,500.0,5.0,20.0,0.05,True,False,[[0.06875946]],True,50,20,0.01,0.8,1.0,0.85,,5.0,9.030236244,,,
261,7/24/25 19:45,cs1,500.0,5.0,20.0,0.05,True,False,[[10.39469732]],True,50,20,0.1,0.8,1.0,0.85,,5.0,19.671124935150143,10.0,1.0,
262,7/24/25 19:45,cs2,500.0,20.0,,,True,True,[[-0.37023494]],True,50,20,0.1,,,,,,0.6150720119476318,,,
263,7/24/25 19:45,cs3,500.0,5.0,20.0,0.05,True,False,[[265.83095119]],True,50,20,0.1,,,,,,828.9449181556702,,,7.0
264,7/24/25 19:59,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,0.9348809719085692,,,
265,7/24/25 19:59,cs5,500.0,5.0,20.0,0.05,True,False,[[33.11597577]],True,50,20,0.1,0.8,1.0,0.85,,5.0,9.160377025604248,,,
266,7/24/25 19:59,cs1,500.0,5.0,20.0,0.05,True,False,[[13.66150609]],True,50,20,0.05,0.8,1.0,0.85,,5.0,19.59326219558716,10.0,1.0,
267,7/24/25 19:59,cs2,500.0,20.0,,,True,False,[[-1.00533]],True,50,20,0.05,,,,,,1.1475169658660889,,,
268,7/24/25 20:00,cs3,500.0,5.0,20.0,0.05,True,False,[[132.08806086]],True,50,20,0.05,,,,,,743.2100040912628,,,7.0
269,7/24/25 20:12,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,0.993581772,,,
270,7/24/25 20:12,cs5,500.0,5.0,20.0,0.05,True,False,[[3.33800999]],True,50,20,0.05,0.8,1.0,0.85,,5.0,8.740723848342896,,,
271,7/24/25 20:13,cs1,500.0,5.0,20.0,0.05,True,False,[[11.06488818]],False,50,10,0.01,0.8,1.0,0.85,,10.0,30.084623098373413,10.0,1.0,
272,7/24/25 20:13,cs2,500.0,20.0,,,True,True,[[2.27261553]],True,50,10,0.01,,,,,,0.3373191356658935,,,
273,7/24/25 20:13,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7395151]],True,50,10,0.01,,,,,,5.525557994842529,,,3.0
274,7/24/25 20:13,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.4267301559448242,,,
275,7/24/25 20:13,cs5,500.0,5.0,20.0,0.05,True,False,[[0.75544062]],True,50,10,0.01,0.8,1.0,0.85,,10.0,10.731776714324951,,,
276,7/24/25 20:14,cs1,500.0,5.0,20.0,0.05,True,False,[[85.35892209]],False,50,10,0.1,0.8,1.0,0.85,,10.0,28.55513095855713,10.0,1.0,
277,7/24/25 20:14,cs2,500.0,20.0,,,True,False,[[-0.95657487]],True,50,10,0.1,,,,,,0.6504099369049072,,,
278,7/24/25 20:14,cs3,500.0,5.0,20.0,0.05,True,False,[[154.03584459]],True,50,10,0.1,,,,,,5.642811298370361,,,3.0
279,7/24/25 20:14,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.5518391132354736,,,
280,7/24/25 20:14,cs5,500.0,5.0,20.0,0.05,True,False,[[107.44154538]],True,50,10,0.1,0.8,1.0,0.85,,10.0,11.60954999923706,,,
281,7/24/25 20:14,cs1,500.0,5.0,20.0,0.05,True,False,[[28.60429271]],True,50,10,0.05,0.8,1.0,0.85,,10.0,31.910369157791138,10.0,1.0,
282,7/24/25 20:14,cs2,500.0,20.0,,,True,False,[[-0.99204763]],True,50,10,0.05,,,,,,0.621455193,,,
283,7/24/25 20:14,cs3,500.0,5.0,20.0,0.05,True,False,[[76.6485099]],True,50,10,0.05,,,,,,5.847775936126709,,,3.0
284,7/24/25 20:15,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4205620288848877,,,
285,7/24/25 20:15,cs5,500.0,5.0,20.0,0.05,True,False,[[38.64716512]],True,50,10,0.05,0.8,1.0,0.85,,10.0,9.098401069641112,,,
286,7/24/25 20:15,cs1,500.0,5.0,20.0,0.05,True,False,[[1.50935882]],True,50,15,0.01,0.8,1.0,0.85,,10.0,35.06398797035217,10.0,1.0,
287,7/24/25 20:15,cs2,500.0,20.0,,,True,False,[[-0.96128114]],True,50,15,0.01,,,,,,0.8481309413909912,,,
288,7/24/25 20:15,cs3,500.0,5.0,20.0,0.05,True,False,[[14.76225442]],True,50,15,0.01,,,,,,9.285155773162842,,,3.0
289,7/24/25 20:16,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.6572232246398926,,,
290,7/24/25 20:16,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82993316]],True,50,15,0.01,0.8,1.0,0.85,,10.0,14.483697175979614,,,
291,7/24/25 20:16,cs1,500.0,5.0,20.0,0.05,True,False,[[49.65162424]],False,50,15,0.1,0.8,1.0,0.85,,10.0,32.79060506820679,10.0,1.0,
292,7/24/25 20:16,cs2,500.0,20.0,,,True,False,[[-0.60980607]],True,50,15,0.1,,,,,,0.6340100765228271,,,
293,7/24/25 20:16,cs3,500.0,5.0,20.0,0.05,True,False,[[155.00279123]],True,50,15,0.1,,,,,,8.967002868652344,,,3.0
294,7/24/25 20:17,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.6538188457489014,,,
295,7/24/25 20:17,cs5,500.0,5.0,20.0,0.05,True,False,[[76.95464193]],True,50,15,0.1,0.8,1.0,0.85,,10.0,12.671742916107178,,,
296,7/24/25 20:17,cs1,500.0,5.0,20.0,0.05,True,False,[[73.95777769]],True,50,15,0.05,0.8,1.0,0.85,,10.0,33.67562675476074,10.0,1.0,
297,7/24/25 20:17,cs2,500.0,20.0,,,True,False,[[-1.00446767]],True,50,15,0.05,,,,,,0.7314107418060303,,,
298,7/24/25 20:17,cs3,500.0,5.0,20.0,0.05,True,False,[[77.09201539]],True,50,15,0.05,,,,,,9.752778053283691,,,3.0
299,7/24/25 20:18,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.6402671337127686,,,
300,7/24/25 20:18,cs5,500.0,5.0,20.0,0.05,True,False,[[19.66703424]],True,50,15,0.05,0.8,1.0,0.85,,10.0,13.701391220092772,,,
301,7/24/25 20:18,cs1,500.0,5.0,20.0,0.05,True,False,[[1.72850356]],True,50,20,0.01,0.8,1.0,0.85,,10.0,39.67052793502808,10.0,1.0,
302,7/24/25 20:19,cs2,500.0,20.0,,,True,True,[[-0.89591884]],True,50,20,0.01,,,,,,0.6665940284729004,,,
303,7/24/25 20:19,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7617558]],True,50,20,0.01,,,,,,16.896651029586792,,,3.0
304,7/24/25 20:19,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.048717021942139,,,
305,7/24/25 20:19,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82170964]],True,50,20,0.01,0.8,1.0,0.85,,10.0,17.593802213668823,,,
306,7/24/25 20:20,cs1,500.0,5.0,20.0,0.05,True,False,[[80.51757183]],True,50,20,0.1,0.8,1.0,0.85,,10.0,35.09514307975769,10.0,1.0,
307,7/24/25 20:20,cs2,500.0,20.0,,,True,False,[[-0.97521632]],True,50,20,0.1,,,,,,1.1606788635253906,,,
308,7/24/25 20:20,cs3,500.0,5.0,20.0,0.05,True,False,[[154.87941143]],True,50,20,0.1,,,,,,15.980440139770508,,,3.0
309,7/24/25 20:20,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,1.0475049018859863,,,
310,7/24/25 20:20,cs5,500.0,5.0,20.0,0.05,True,False,[[72.13213208]],True,50,20,0.1,0.8,1.0,0.85,,10.0,16.09404754638672,,,
311,7/24/25 20:21,cs1,500.0,5.0,20.0,0.05,True,False,[[39.53154125]],False,50,20,0.05,0.8,1.0,0.85,,10.0,38.47431206703186,10.0,1.0,
312,7/24/25 20:21,cs2,500.0,20.0,,,True,True,[[0.93573625]],True,50,20,0.05,,,,,,0.6253011226654053,,,
313,7/24/25 20:21,cs3,500.0,5.0,20.0,0.05,True,False,[[77.0745134]],True,50,20,0.05,,,,,,15.303329944610596,,,3.0
314,7/24/25 20:21,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,0.9717538356781006,,,
315,7/24/25 20:22,cs5,500.0,5.0,20.0,0.05,True,False,[[23.66211962]],True,50,20,0.05,0.8,1.0,0.85,,10.0,16.81243896484375,,,
316,7/24/25 20:22,cs1,500.0,5.0,20.0,0.05,True,False,[[11.23517365]],True,50,10,0.01,0.8,1.0,0.85,,10.0,30.424520015716553,10.0,1.0,
317,7/24/25 20:22,cs2,500.0,20.0,,,True,False,[[-1.04044806]],True,50,10,0.01,,,,,,0.6229357719421387,,,
318,7/24/25 20:22,cs3,500.0,5.0,20.0,0.05,True,False,[[14.8417965]],True,50,10,0.01,,,,,,19.361296892166138,,,5.0
319,7/24/25 20:23,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.4173052310943603,,,
320,7/24/25 20:23,cs5,500.0,5.0,20.0,0.05,True,False,[[0.75544062]],True,50,10,0.01,0.8,1.0,0.85,,10.0,10.935346126556396,,,
321,7/24/25 20:23,cs1,500.0,5.0,20.0,0.05,True,False,[[85.35892209]],False,50,10,0.1,0.8,1.0,0.85,,10.0,28.583432912826535,10.0,1.0,
322,7/24/25 20:23,cs2,500.0,20.0,,,True,True,[[-0.94609776]],True,50,10,0.1,,,,,,0.4234018325805664,,,
323,7/24/25 20:23,cs3,500.0,5.0,20.0,0.05,True,False,[[155.56328602]],True,50,10,0.1,,,,,,16.391015768051147,,,5.0
324,7/24/25 20:24,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4607932567596435,,,
325,7/24/25 20:24,cs5,500.0,5.0,20.0,0.05,True,False,[[107.44154538]],True,50,10,0.1,0.8,1.0,0.85,,10.0,11.487288236618042,,,
326,7/24/25 20:24,cs1,500.0,5.0,20.0,0.05,True,False,[[28.60429271]],True,50,10,0.05,0.8,1.0,0.85,,10.0,31.445995807647705,10.0,1.0,
327,7/24/25 20:24,cs2,500.0,20.0,,,True,True,[[-0.75499659]],True,50,10,0.05,,,,,,0.3388240337371826,,,
328,7/24/25 20:24,cs3,500.0,5.0,20.0,0.05,True,False,[[77.38488824]],True,50,10,0.05,,,,,,17.608340978622437,,,5.0
329,7/24/25 20:25,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4311277866363525,,,
330,7/24/25 20:25,cs5,500.0,5.0,20.0,0.05,True,False,[[38.64716512]],True,50,10,0.05,0.8,1.0,0.85,,10.0,9.649333000183104,,,
331,7/24/25 20:25,cs1,500.0,5.0,20.0,0.05,True,False,[[1.50935882]],True,50,15,0.01,0.8,1.0,0.85,,10.0,35.18561100959778,10.0,1.0,
332,7/24/25 20:25,cs2,500.0,20.0,,,True,True,[[-0.46439565]],True,50,15,0.01,,,,,,0.5526101589202881,,,
333,7/24/25 20:26,cs3,500.0,5.0,20.0,0.05,True,False,[[18.04177476]],True,50,15,0.01,,,,,,53.57470798492432,,,5.0
334,7/24/25 20:26,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.5918939113616943,,,
335,7/24/25 20:27,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82993316]],True,50,15,0.01,0.8,1.0,0.85,,10.0,13.854674100875854,,,
336,7/24/25 20:27,cs1,500.0,5.0,20.0,0.05,True,False,[[49.65162424]],False,50,15,0.1,0.8,1.0,0.85,,10.0,32.33685088157654,10.0,1.0,
337,7/24/25 20:27,cs2,500.0,20.0,,,True,False,[[-0.9625372]],True,50,15,0.1,,,,,,0.805145264,,,
338,7/24/25 20:27,cs3,500.0,5.0,20.0,0.05,True,False,[[192.36272416]],True,50,15,0.1,,,,,,63.595041036605835,,,5.0
339,7/24/25 20:28,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.7201128005981445,,,
340,7/24/25 20:29,cs5,500.0,5.0,20.0,0.05,True,False,[[76.95464193]],True,50,15,0.1,0.8,1.0,0.85,,10.0,13.23387861251831,,,
341,7/24/25 20:29,cs1,500.0,5.0,20.0,0.05,True,False,[[73.95777769]],True,50,15,0.05,0.8,1.0,0.85,,10.0,34.450047969818115,10.0,1.0,
342,7/24/25 20:29,cs2,500.0,20.0,,,True,False,[[70.12610248]],True,50,15,0.05,,,,,,2.367204189300537,,,
343,7/24/25 20:29,cs3,500.0,5.0,20.0,0.05,True,False,[[95.50032824]],True,50,15,0.05,,,,,,62.305596351623535,,,5.0
344,7/24/25 20:30,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.7050590515136719,,,
345,7/24/25 20:31,cs5,500.0,5.0,20.0,0.05,True,False,[[19.66703424]],True,50,15,0.05,0.8,1.0,0.85,,10.0,15.843338966369627,,,
346,7/24/25 20:31,cs1,500.0,5.0,20.0,0.05,True,False,[[1.72850356]],True,50,20,0.01,0.8,1.0,0.85,,10.0,41.17364001274109,10.0,1.0,
347,7/24/25 20:31,cs2,500.0,20.0,,,True,False,[[-0.90430238]],True,50,20,0.01,,,,,,1.2696218490600586,,,
348,7/24/25 20:31,cs3,500.0,5.0,20.0,0.05,True,False,[[18.27467634]],True,50,20,0.01,,,,,,138.2054431438446,,,5.0
349,7/24/25 20:34,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.0825347900390625,,,
350,7/24/25 20:34,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82170964]],True,50,20,0.01,0.8,1.0,0.85,,10.0,17.79806900024414,,,
351,7/24/25 20:35,cs1,500.0,5.0,20.0,0.05,True,False,[[80.51757183]],True,50,20,0.1,0.8,1.0,0.85,,10.0,35.50823402404785,10.0,1.0,
352,7/24/25 20:35,cs2,500.0,20.0,,,True,True,[[2.16638569]],True,50,20,0.1,,,,,,0.6431479454040527,,,
353,7/24/25 20:35,cs3,500.0,5.0,20.0,0.05,True,False,[[191.15318738]],True,50,20,0.1,,,,,,124.0145332813263,,,5.0
354,7/24/25 20:37,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,1.0736241340637207,,,
355,7/24/25 20:37,cs5,500.0,5.0,20.0,0.05,True,False,[[72.13213208]],True,50,20,0.1,0.8,1.0,0.85,,10.0,16.007357120513916,,,
356,7/24/25 20:38,cs1,500.0,5.0,20.0,0.05,True,False,[[39.53154125]],False,50,20,0.05,0.8,1.0,0.85,,10.0,38.10834884643555,10.0,1.0,
357,7/24/25 20:38,cs2,500.0,20.0,,,True,False,[[-0.98368537]],True,50,20,0.05,,,,,,0.8168821334838867,,,
358,7/24/25 20:38,cs3,500.0,5.0,20.0,0.05,True,False,[[94.68201572]],True,50,20,0.05,,,,,,115.30752682685852,,,5.0
359,7/24/25 20:40,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,1.0619010925292969,,,
360,7/24/25 20:40,cs5,500.0,5.0,20.0,0.05,True,False,[[23.66211962]],True,50,20,0.05,0.8,1.0,0.85,,10.0,17.82135009765625,,,
361,7/24/25 20:41,cs1,500.0,5.0,20.0,0.05,True,False,[[11.23517365]],True,50,10,0.01,0.8,1.0,0.85,,10.0,31.658334970474243,10.0,1.0,
362,7/24/25 20:41,cs2,500.0,20.0,,,True,True,[[-1.03987552]],True,50,10,0.01,,,,,,0.3936359882354736,,,
363,7/24/25 20:41,cs3,500.0,5.0,20.0,0.05,True,False,[[14.85844507]],True,50,10,0.01,,,,,,66.37148189544678,,,7.0
364,7/24/25 20:42,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.5418848991394043,,,
365,7/24/25 20:42,cs5,500.0,5.0,20.0,0.05,True,False,[[0.75544062]],True,50,10,0.01,0.8,1.0,0.85,,10.0,11.762316942214966,,,
366,7/24/25 20:43,cs1,500.0,5.0,20.0,0.05,True,False,[[85.35892209]],False,50,10,0.1,0.8,1.0,0.85,,10.0,29.313019037246704,10.0,1.0,
367,7/24/25 20:43,cs2,500.0,20.0,,,True,False,[[-0.95933452]],True,50,10,0.1,,,,,,0.580207109,,,
368,7/24/25 20:43,cs3,500.0,5.0,20.0,0.05,True,False,[[156.06274605]],True,50,10,0.1,,,,,,61.19195795059204,,,7.0
369,7/24/25 20:44,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4331090450286865,,,
370,7/24/25 20:44,cs5,500.0,5.0,20.0,0.05,True,False,[[107.44154538]],True,50,10,0.1,0.8,1.0,0.85,,10.0,11.148094892501833,,,
