Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Concentration Cb,Boundary Violation Probability,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
566,2025-07-30 23:50:53,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[71.34956719]],0.7455213906739915,0.0076965482369956,50,15,0.05,1.0,1.0,0.8,,3.0,16.432064056396484,50.0,1.0,
567,2025-07-30 23:51:01,cs2,2000.0,20.0,,,True,0.18,[[143.69130629]],0.8275253643638468,8.29280925994952e-06,50,15,0.05,,,,,,1.3243279457092283,,,
568,2025-07-30 23:51:06,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[139.4960982]],0.7029754898468495,0.0081341656037146,50,15,0.05,,,,,,375.5484201908112,,,5.0
569,2025-07-30 23:57:21,cs4,,,,,True,1.0,[[50.51895902]],0.9524702987973686,1.874870760283716e-07,50,15,0.05,,,,,,0.8306479454040527,,,
570,2025-07-30 23:57:30,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[71.51249978]],0.7444756846227348,0.0075319654438491,50,15,0.05,1.0,1.0,0.8,,3.0,7.893517971038818,,,
571,2025-07-30 23:57:46,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[115.92342383]],0.7588965474802454,0.0062603224150249,50,15,0.1,1.0,1.0,0.8,,3.0,16.35477590560913,50.0,1.0,
572,2025-07-30 23:57:54,cs2,2000.0,20.0,,,True,0.4,[[459.64493739]],0.9655582682390836,0.0020726329491782,50,15,0.1,,,,,,1.172196865081787,,,
573,2025-07-30 23:57:59,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[593.36976316]],0.6953126029929735,0.0082764909711301,50,15,0.1,,,,,,479.40257120132446,,,5.0
574,2025-07-31 00:05:58,cs4,,,,,True,1.0,[[92.78395889]],0.952410877458188,1.8749146973862096e-07,50,15,0.1,,,,,,0.6468110084533691,,,
575,2025-07-31 00:06:06,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[102.62731858]],0.7581136209067068,0.0061144435726561,50,15,0.1,1.0,1.0,0.8,,3.0,7.29849910736084,,,
576,2025-07-31 00:06:23,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[13.67259249]],0.7463717178674096,0.0076018748814749,50,20,0.01,1.0,1.0,0.8,,3.0,16.980810165405273,50.0,1.0,
577,2025-07-31 00:06:31,cs2,2000.0,20.0,,,True,0.2,[[64.40059518]],0.9057083463402849,0.0036036671597788,50,20,0.01,,,,,,2.388211965560913,,,
578,2025-07-31 00:06:38,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[51.18194872]],0.7097520630321467,0.0087406578717656,50,20,0.01,,,,,,867.1163821220398,,,5.0
579,2025-07-31 00:21:05,cs4,,,,,True,1.0,[[79.07454757]],0.9554463151084892,1.8748965208177725e-07,50,20,0.01,,,,,,0.9763729572296144,,,
580,2025-07-31 00:21:16,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[13.70599114]],0.746101801861108,0.007441919737245,50,20,0.01,1.0,1.0,0.8,,3.0,9.595287084579468,,,
581,2025-07-31 00:21:34,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[71.34794619]],0.7467886330567188,0.0076519329722582,50,20,0.05,1.0,1.0,0.8,,3.0,17.727694988250732,50.0,1.0,
582,2025-07-31 00:21:42,cs2,2000.0,20.0,,,True,0.32,[[143.24821442]],1.0697095801644414,0.007862376878417,50,20,0.05,,,,,,2.5656089782714844,,,
583,2025-07-31 00:21:49,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[524.71860387]],0.7027633579153616,0.0075452111004281,50,20,0.05,,,,,,1136.0882859230042,,,5.0
584,2025-07-31 00:40:45,cs4,,,,,True,1.0,[[230.51559538]],0.9543483530749226,1.8749360667457082e-07,50,20,0.05,,,,,,0.9073081016540528,,,
585,2025-07-31 00:40:56,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[71.75228037]],0.7463448873240908,0.0075375691256874,50,20,0.05,1.0,1.0,0.8,,3.0,9.305279016494753,,,
586,2025-07-31 00:41:13,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[109.19175187]],0.7601368127043322,0.00637253164753,50,20,0.1,1.0,1.0,0.8,,3.0,17.61900019645691,50.0,1.0,
587,2025-07-31 00:41:21,cs2,2000.0,20.0,,,True,0.02,[[116.13555325]],0.9484215846827012,0.0031676395664675,50,20,0.1,,,,,,1.9735140800476072,,,
588,2025-07-31 00:41:28,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[308.92612737]],0.7053692480907578,0.008126872376244,50,20,0.1,,,,,,1055.1713871955872,,,5.0
589,2025-07-31 00:59:03,cs4,,,,,True,1.0,[[222.07361405]],0.9526521706486808,1.8749693357414537e-07,50,20,0.1,,,,,,0.9163720607757568,,,
590,2025-07-31 00:59:14,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[88.90751772]],0.758452136044324,0.0064309510494482,50,20,0.1,1.0,1.0,0.8,,3.0,9.69618797302246,,,
591,2025-07-31 00:59:40,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[13.72479155]],0.7487974257490009,0.0068758001660393,50,10,0.01,1.0,1.0,0.8,,5.0,26.50924801826477,50.0,1.0,
592,2025-07-31 00:59:48,cs2,2000.0,20.0,,,True,0.84,[[30.69484733]],1.046313107550824,0.0055756047135981,50,10,0.01,,,,,,0.8237299919128418,,,
593,2025-07-31 00:59:51,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[52.72695104]],0.6777468509496579,0.007799307625151,50,10,0.01,,,,,,29.078043699264526,,,3.0
594,2025-07-31 01:00:20,cs4,,,,,True,1.0,[[11.84463124]],0.9526959860071664,1.874781134243208e-07,50,10,0.01,,,,,,0.6169049739837646,,,
595,2025-07-31 01:00:35,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[13.69990509]],0.750843512722196,0.006528797412237,50,10,0.01,1.0,1.0,0.8,,5.0,14.803734064102173,,,
596,2025-07-31 01:01:05,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[72.09821215]],0.2925960879672688,0.0303424156916799,50,10,0.05,1.0,1.0,0.8,,5.0,29.423485279083252,50.0,1.0,
597,2025-07-31 01:01:12,cs2,2000.0,20.0,,,True,0.0,[[50.25889452]],0.3576953262174401,0.0201449411812657,50,10,0.05,,,,,,0.9800667762756348,,,
598,2025-07-31 01:01:14,cs3,2000.0,5.0,20.0,0.05,True,0.06,[[407.61034856]],0.6657791439555156,0.0100727447231968,50,10,0.05,,,,,,48.25312900543213,,,3.0
599,2025-07-31 01:02:02,cs4,,,,,True,0.0,[[280.81010504]],0.5262956864178175,0.0093290789409926,50,10,0.05,,,,,,1.3348360061645508,,,
600,2025-07-31 01:02:17,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[72.10123905]],0.3042000172910943,0.0304185399352872,50,10,0.05,1.0,1.0,0.8,,5.0,13.658837080001833,,,
601,2025-07-31 01:02:46,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[146.70338884]],0.2835276662106279,0.0305618170436717,50,10,0.1,1.0,1.0,0.8,,5.0,28.515665769577023,50.0,1.0,
602,2025-07-31 01:02:54,cs2,2000.0,20.0,,,True,0.18,[[3.00401144]],0.8012299673293409,0.0091098906404224,50,10,0.1,,,,,,0.8310019969940186,,,
603,2025-07-31 01:02:55,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[847.53699816]],0.6698209999382033,0.0101439779880058,50,10,0.1,,,,,,42.0586678981781,,,3.0
604,2025-07-31 01:03:38,cs4,,,,,True,0.0,[[562.14142889]],0.5262956885587625,0.0093290787920497,50,10,0.1,,,,,,1.317615032196045,,,
605,2025-07-31 01:03:53,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[144.94469722]],0.2925006256002273,0.0301641726875729,50,10,0.1,1.0,1.0,0.8,,5.0,14.389395952224731,,,
606,2025-07-31 01:04:21,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.16513989]],0.2895112330942455,0.0304966982957706,50,15,0.01,1.0,1.0,0.8,,5.0,27.647555112838745,50.0,1.0,
607,2025-07-31 01:04:29,cs2,2000.0,20.0,,,True,0.0,[[-0.54982404]],0.5503240357195519,0.008235031248039,50,15,0.01,,,,,,1.6113030910491943,,,
608,2025-07-31 01:04:31,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[71.07590005]],0.6474514981591526,0.0099650186654121,50,15,0.01,,,,,,75.6143229007721,,,3.0
609,2025-07-31 01:05:47,cs4,,,,,True,0.0,[[55.89494766]],0.5262957390030834,0.009329075515525,50,15,0.01,,,,,,2.0308167934417725,,,
610,2025-07-31 01:06:03,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[14.16622894]],0.2895567933972077,0.0304836180948862,50,15,0.01,1.0,1.0,0.8,,5.0,14.450764894485474,,,
611,2025-07-31 01:06:30,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[74.86854438]],0.2501818281170998,0.0301020748607634,50,15,0.05,1.0,1.0,0.8,,5.0,26.855425119400024,50.0,1.0,
612,2025-07-31 01:06:38,cs2,2000.0,20.0,,,True,0.0,[[78.88462685]],0.8022204628192701,0.0196973897812344,50,15,0.05,,,,,,2.689436912536621,,,
613,2025-07-31 01:06:42,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[699.2817368]],0.6511605979444294,0.0102278897975566,50,15,0.05,,,,,,76.02531886100769,,,3.0
614,2025-07-31 01:07:58,cs4,,,,,True,0.0,[[281.58938506]],0.526295739687325,0.0093290754748218,50,15,0.05,,,,,,1.887016773223877,,,
615,2025-07-31 01:08:13,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[76.20117736]],0.2500869131287926,0.029782166117391,50,15,0.05,1.0,1.0,0.8,,5.0,12.741299152374268,,,
616,2025-07-31 01:08:39,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[131.72111933]],0.2836033354427537,0.0294369862534243,50,15,0.1,1.0,1.0,0.8,,5.0,26.81598401069641,50.0,1.0,
617,2025-07-31 01:08:47,cs2,2000.0,20.0,,,True,0.0,[[-0.54532184]],0.5503218855746685,0.0082351588653352,50,15,0.1,,,,,,0.9133598804473876,,,
618,2025-07-31 01:08:49,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[770.59790123]],0.6538795534895046,0.010244712538862,50,15,0.1,,,,,,101.473051071167,,,3.0
619,2025-07-31 01:10:30,cs4,,,,,True,0.0,[[562.21119946]],0.5262956888796585,0.0093290788071853,50,15,0.1,,,,,,2.0486509799957275,,,
620,2025-07-31 01:10:46,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[139.5449384]],0.2803010465749929,0.0295315580446896,50,15,0.1,1.0,1.0,0.8,,5.0,13.62993097305298,,,
621,2025-07-31 01:11:16,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.39526769]],0.3200965725043213,0.0317990253226136,50,20,0.01,1.0,1.0,0.8,,5.0,29.696582078933716,50.0,1.0,
622,2025-07-31 01:11:24,cs2,2000.0,20.0,,,True,0.84,[[-0.25147387]],1.0393417056653618,0.0065974143030081,50,20,0.01,,,,,,0.951457977294922,,,
623,2025-07-31 01:11:26,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[95.74277755]],0.729808110248985,0.0097194303044028,50,20,0.01,,,,,,182.6078090667725,,,3.0
624,2025-07-31 01:14:29,cs4,,,,,True,0.0,[[55.74357788]],0.5262956803344829,0.0093290793588508,50,20,0.01,,,,,,2.5757617950439453,,,
625,2025-07-31 01:14:47,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[14.12201272]],0.331935561973655,0.0316952522974244,50,20,0.01,1.0,1.0,0.8,,5.0,15.44989800453186,,,
626,2025-07-31 01:15:16,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[72.48905704]],0.3219474210649514,0.0317565044346998,50,20,0.05,1.0,1.0,0.8,,5.0,29.58425498008728,50.0,1.0,
627,2025-07-31 01:15:24,cs2,2000.0,20.0,,,True,0.0,[[141.78220539]],0.4270371354791016,0.0161010088700579,50,20,0.05,,,,,,5.568392992019653,,,
628,2025-07-31 01:15:31,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[515.00418997]],0.6578871911053006,0.0100009759949868,50,20,0.05,,,,,,135.17485070228577,,,3.0
629,2025-07-31 01:17:46,cs4,,,,,True,0.0,[[280.82287907]],0.5262956804051053,0.0093290793539696,50,20,0.05,,,,,,2.3593080043792725,,,
630,2025-07-31 01:18:04,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[71.94058759]],0.3283126711897282,0.0317753874699317,50,20,0.05,1.0,1.0,0.8,,5.0,15.309229135513306,,,
631,2025-07-31 01:18:33,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[139.27642459]],0.313776934646025,0.0308853472912453,50,20,0.1,1.0,1.0,0.8,,5.0,29.287700176239017,50.0,1.0,
632,2025-07-31 01:18:41,cs2,2000.0,20.0,,,True,0.06,[[4.49533608]],0.7993928188825375,0.0091424120985496,50,20,0.1,,,,,,1.7768950462341309,,,
633,2025-07-31 01:18:44,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[979.52619372]],0.6517191058487513,0.0094127199177651,50,20,0.1,,,,,,141.83969116210938,,,3.0
634,2025-07-31 01:21:06,cs4,,,,,True,0.0,[[562.17129707]],0.5262956805531589,0.0093290793439859,50,20,0.1,,,,,,2.35758376121521,,,
635,2025-07-31 01:21:24,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[143.31155208]],0.310157470896684,0.0309303621996889,50,20,0.1,1.0,1.0,0.8,,5.0,15.388437032699583,,,
636,2025-07-31 01:21:51,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.43826233]],0.3289600047378249,0.0303370419603361,50,10,0.01,1.0,1.0,0.8,,5.0,27.2235369682312,50.0,1.0,
637,2025-07-31 01:21:59,cs2,2000.0,20.0,,,True,0.18,[[-0.27548673]],0.8132175532807665,0.0093144088303796,50,10,0.01,,,,,,1.081596851348877,,,
638,2025-07-31 01:22:02,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[245.01866144]],0.6581802725297797,0.0102273254000556,50,10,0.01,,,,,,257.31106877326965,,,5.0
639,2025-07-31 01:26:20,cs4,,,,,True,0.0,[[55.74080033]],0.5262956863559675,0.0093290789450255,50,10,0.01,,,,,,1.241307020187378,,,
640,2025-07-31 01:26:34,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[11.55920704]],0.3322151179825813,0.0302844624425799,50,10,0.01,1.0,1.0,0.8,,5.0,12.87936806678772,,,
641,2025-07-31 01:27:01,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[72.09821215]],0.2925960879672688,0.0303424156916799,50,10,0.05,1.0,1.0,0.8,,5.0,26.81026792526245,50.0,1.0,
642,2025-07-31 01:27:08,cs2,2000.0,20.0,,,True,0.0,[[245.5171204]],0.2643402950822009,0.0253896074648206,50,10,0.05,,,,,,1.0759201049804688,,,
643,2025-07-31 01:27:11,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[312.80237545]],0.6673662300183187,0.0095075410793947,50,10,0.05,,,,,,215.7969431877136,,,5.0
644,2025-07-31 01:30:47,cs4,,,,,True,0.0,[[280.81010504]],0.5262956864178175,0.0093290789409926,50,10,0.05,,,,,,1.3156969547271729,,,
645,2025-07-31 01:31:02,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[72.10123905]],0.3042000172910943,0.0304185399352872,50,10,0.05,1.0,1.0,0.8,,5.0,13.327075958251951,,,
646,2025-07-31 01:31:30,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[146.70338884]],0.2835276662106279,0.0305618170436717,50,10,0.1,1.0,1.0,0.8,,5.0,27.804601907730103,50.0,1.0,
647,2025-07-31 01:31:38,cs2,2000.0,20.0,,,True,0.0,[[377.61219757]],1.0263942372432575,0.0072081292527099,50,10,0.1,,,,,,1.1355371475219729,,,
648,2025-07-31 01:31:41,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[780.22196624]],0.6513473165869214,0.010246032258206,50,10,0.1,,,,,,185.94771265983584,,,5.0
649,2025-07-31 01:34:47,cs4,,,,,True,0.0,[[562.14142889]],0.5262956885587625,0.0093290787920497,50,10,0.1,,,,,,1.3196423053741455,,,
650,2025-07-31 01:35:02,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[144.94469722]],0.2925006256002273,0.0301641726875729,50,10,0.1,1.0,1.0,0.8,,5.0,14.163719892501833,,,
651,2025-07-31 01:35:29,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.16513989]],0.2895112330942455,0.0304966982957706,50,15,0.01,1.0,1.0,0.8,,5.0,26.494581937789917,50.0,1.0,
652,2025-07-31 01:35:37,cs2,2000.0,20.0,,,True,0.0,[[0.38249172]],0.3806229406644276,0.0188136295670614,50,15,0.01,,,,,,2.0518641471862793,,,
653,2025-07-31 01:35:42,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[23.57802379]],0.7398423162047087,0.0117946247774393,50,15,0.01,,,,,,403.4025032520294,,,5.0
654,2025-07-31 01:42:25,cs4,,,,,True,0.0,[[55.89494766]],0.5262957390030834,0.009329075515525,50,15,0.01,,,,,,1.838284969329834,,,
655,2025-07-31 01:42:40,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[14.16622894]],0.2895567933972077,0.0304836180948862,50,15,0.01,1.0,1.0,0.8,,5.0,12.461926937103271,,,
656,2025-07-31 01:43:06,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[74.86854438]],0.2501818281170998,0.0301020748607634,50,15,0.05,1.0,1.0,0.8,,5.0,25.959436178207397,50.0,1.0,
657,2025-07-31 01:43:14,cs2,2000.0,20.0,,,True,0.0,[[73.51863059]],0.5423748443633348,0.0302721017463245,50,15,0.05,,,,,,1.0357718467712402,,,
658,2025-07-31 01:43:18,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[354.91640208]],0.6755389886905897,0.0100800082028041,50,15,0.05,,,,,,563.4747450351715,,,5.0
659,2025-07-31 01:52:42,cs4,,,,,True,0.0,[[281.58938506]],0.526295739687325,0.0093290754748218,50,15,0.05,,,,,,1.806370973587036,,,
660,2025-07-31 01:52:56,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[76.20117736]],0.2500869131287926,0.029782166117391,50,15,0.05,1.0,1.0,0.8,,5.0,12.742624998092651,,,
661,2025-07-31 01:53:23,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[131.72111933]],0.2836033354427537,0.0294369862534243,50,15,0.1,1.0,1.0,0.8,,5.0,26.6056809425354,50.0,1.0,
662,2025-07-31 01:53:31,cs2,2000.0,20.0,,,True,0.0,[[-0.54532403]],0.5503240328187219,0.0082350312184147,50,15,0.1,,,,,,1.4749841690063477,,,
663,2025-07-31 01:53:36,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[550.47270929]],0.6744810663726625,0.0101629158768265,50,15,0.1,,,,,,488.8396649360657,,,5.0
664,2025-07-31 02:01:44,cs4,,,,,True,0.0,[[562.21119946]],0.5262956888796585,0.0093290788071853,50,15,0.1,,,,,,1.9144492149353027,,,
665,2025-07-31 02:01:59,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[139.5449384]],0.2803010465749929,0.0295315580446896,50,15,0.1,1.0,1.0,0.8,,5.0,12.524231910705566,,,
666,2025-07-31 02:02:28,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.39526769]],0.3200965725043213,0.0317990253226136,50,20,0.01,1.0,1.0,0.8,,5.0,29.386038064956665,50.0,1.0,
667,2025-07-31 02:02:36,cs2,2000.0,20.0,,,True,0.0,[[-0.54982403]],0.5503240319297924,0.0082350312272156,50,20,0.01,,,,,,1.0634558200836182,,,
668,2025-07-31 02:02:42,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[112.94446416]],0.6802051254649293,0.0105580690852824,50,20,0.01,,,,,,1521.356316804886,,,5.0
669,2025-07-31 02:28:03,cs4,,,,,True,0.0,[[55.74357788]],0.5262956803344829,0.0093290793588508,50,20,0.01,,,,,,2.565812110900879,,,
670,2025-07-31 02:28:22,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[14.12201272]],0.331935561973655,0.0316952522974244,50,20,0.01,1.0,1.0,0.8,,5.0,16.0375759601593,,,
671,2025-07-31 02:28:52,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[72.48905704]],0.3219474210649514,0.0317565044346998,50,20,0.05,1.0,1.0,0.8,,5.0,30.386588096618652,50.0,1.0,
672,2025-07-31 02:29:00,cs2,2000.0,20.0,,,True,0.0,[[144.14309531]],0.3397678554816835,0.0212864134746942,50,20,0.05,,,,,,2.313347816467285,,,
673,2025-07-31 02:29:08,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[235.76579976]],0.6962648918309643,0.0095696851542332,50,20,0.05,,,,,,1065.2969479560852,,,5.0
674,2025-07-31 02:46:53,cs4,,,,,True,0.0,[[280.82287907]],0.5262956804051053,0.0093290793539696,50,20,0.05,,,,,,2.6551523208618164,,,
675,2025-07-31 02:47:11,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[71.94058759]],0.3283126711897282,0.0317753874699317,50,20,0.05,1.0,1.0,0.8,,5.0,15.562371969223022,,,
676,2025-07-31 02:47:42,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[139.27642459]],0.313776934646025,0.0308853472912453,50,20,0.1,1.0,1.0,0.8,,5.0,30.743346214294434,50.0,1.0,
677,2025-07-31 02:47:50,cs2,2000.0,20.0,,,True,0.0,[[-0.54532403]],0.5503240315802271,0.0082350312213399,50,20,0.1,,,,,,1.2026338577270508,,,
678,2025-07-31 02:47:56,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[238.81351629]],0.7658730208023604,0.0123166104032181,50,20,0.1,,,,,,961.7875571250916,,,5.0
679,2025-07-31 03:03:58,cs4,,,,,True,0.0,[[562.17129707]],0.5262956805531589,0.0093290793439859,50,20,0.1,,,,,,2.6318869590759277,,,
680,2025-07-31 03:04:17,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[143.31155208]],0.310157470896684,0.0309303621996889,50,20,0.1,1.0,1.0,0.8,,5.0,16.427695989608765,,,
681,2025-07-31 03:05:16,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[14.66926448]],0.3389257043803911,0.0305528002234522,50,10,0.01,1.0,1.0,0.8,,10.0,59.21924304962158,50.0,1.0,
682,2025-07-31 03:05:24,cs2,2000.0,20.0,,,True,0.0,[[28.57040478]],0.995383303851588,0.0070068442202433,50,10,0.01,,,,,,1.4211018085479736,,,
683,2025-07-31 03:05:27,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[160.35669308]],0.6383901901431697,0.0100372817488284,50,10,0.01,,,,,,31.181769847869873,,,3.0
684,2025-07-31 03:05:58,cs4,,,,,True,0.0,[[55.74080033]],0.5262956863559675,0.0093290789450255,50,10,0.01,,,,,,1.430793046951294,,,
685,2025-07-31 03:06:29,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[16.01727799]],0.3279110609242707,0.0308756168003194,50,10,0.01,1.0,1.0,0.8,,10.0,29.438347101211548,,,
686,2025-07-31 03:07:22,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[53.5307528]],1.1297199777771014,0.0149135579697623,50,10,0.05,1.0,1.0,0.8,,10.0,52.806586265563965,50.0,1.0,
687,2025-07-31 03:07:30,cs2,2000.0,20.0,,,True,0.0,[[-1.24694027]],1.2494402652953267,0.0093628765531158,50,10,0.05,,,,,,0.8529307842254639,,,
688,2025-07-31 03:07:32,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[610.96714737]],0.7404676875015057,0.0104223812759583,50,10,0.05,,,,,,41.246216773986816,,,3.0
689,2025-07-31 03:08:13,cs4,,,,,True,0.08,[[205.59729646]],1.2318278638578364,0.0113631728333629,50,10,0.05,,,,,,1.3707211017608645,,,
690,2025-07-31 03:08:40,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[57.94958468]],1.124893207717297,0.0143810106705863,50,10,0.05,1.0,1.0,0.8,,10.0,25.80649709701538,,,
691,2025-07-31 03:09:36,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[83.19032189]],1.120887083568583,0.0152354313039218,50,10,0.1,1.0,1.0,0.8,,10.0,56.01291799545288,50.0,1.0,
692,2025-07-31 03:09:44,cs2,2000.0,20.0,,,True,0.0,[[-1.24443989]],1.2494399314219784,0.0093629167227798,50,10,0.1,,,,,,1.19047212600708,,,
693,2025-07-31 03:09:46,cs3,2000.0,5.0,20.0,0.05,True,0.06,[[207.57975945]],0.7566848247168838,0.0102418460886723,50,10,0.1,,,,,,59.050249099731445,,,3.0
694,2025-07-31 03:10:45,cs4,,,,,True,0.08,[[311.8367293]],1.2358107794324036,0.0108919030122172,50,10,0.1,,,,,,1.2410829067230225,,,
695,2025-07-31 03:11:12,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[68.73094852]],1.1190266906482789,0.0158725998979747,50,10,0.1,1.0,1.0,0.8,,10.0,25.11418390274048,,,
696,2025-07-31 03:12:12,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[8.59837309]],1.1327582155321698,0.0140455231245562,50,15,0.01,1.0,1.0,0.8,,10.0,59.83910012245178,50.0,1.0,
697,2025-07-31 03:12:20,cs2,2000.0,20.0,,,True,0.0,[[-1.24894027]],1.2494402655285832,0.0093628765578544,50,15,0.01,,,,,,2.527646064758301,,,
698,2025-07-31 03:12:23,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[86.46121908]],0.7380189297075167,0.0103340885338496,50,15,0.01,,,,,,100.273264169693,,,3.0
699,2025-07-31 03:14:03,cs4,,,,,True,0.0,[[30.91015465]],1.2433009860122008,0.0098794233114195,50,15,0.01,,,,,,1.8281006813049316,,,
700,2025-07-31 03:14:33,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[6.5319029]],1.1254804038673798,0.0139552024788661,50,15,0.01,1.0,1.0,0.8,,10.0,27.305330991744995,,,
701,2025-07-31 03:15:31,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[51.05385225]],1.1264624389673317,0.0142260962667909,50,15,0.05,1.0,1.0,0.8,,10.0,58.81080985069275,50.0,1.0,
702,2025-07-31 03:15:40,cs2,2000.0,20.0,,,True,0.0,[[361.15793257]],1.2379042014982728,0.0124411646287361,50,15,0.05,,,,,,2.4883933067321777,,,
703,2025-07-31 03:15:43,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[326.57415599]],0.7366351141036723,0.010217802463304,50,15,0.05,,,,,,95.74557995796204,,,3.0
704,2025-07-31 03:17:19,cs4,,,,,True,0.0,[[159.52349671]],1.2433009858825166,0.0098794233215866,50,15,0.05,,,,,,1.667490005493164,,,
705,2025-07-31 03:17:45,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[64.65037014]],1.1263072392932303,0.0142903948476685,50,15,0.05,1.0,1.0,0.8,,10.0,24.899406909942627,,,
706,2025-07-31 03:18:41,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[139.43473307]],1.130089148101242,0.0148594715935187,50,15,0.1,1.0,1.0,0.8,,10.0,55.61768412590027,50.0,1.0,
707,2025-07-31 03:18:49,cs2,2000.0,20.0,,,True,0.0,[[126.48934915]],1.0911497774103602,0.0226232529346103,50,15,0.1,,,,,,1.9278960227966309,,,
708,2025-07-31 03:18:52,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[912.86453159]],0.714806613732917,0.0098357752992072,50,15,0.1,,,,,,73.91133284568787,,,3.0
